# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
13.922,1053.898,1.466,-9.767,2.477,9.767,40.639,0.017,40.639,0.024,1.997,0.07,28.61,-80.6,9.789,45.35,2.602e-5,7.718,4.707e-4,2.207,0.658,0.376,0.002,1165.151,977.173,2.441,0.012,4.28e5,0,0.016,0.594,0.383,0.473,0.001,0.12,3.847,-4.479,-1.271e-4,0,0,0,0,1.965,3.462e-4,0.077,0.005,66.733,0.021,1.752,8.15,893.012,336.238,0.05,0.784
13.972,1053.959,0.978,-9.763,2.22,9.763,40.739,0.017,40.739,0.024,1.993,0.072,28.61,-80.6,9.789,52.074,2.604e-5,7.633,2.532e-4,2.207,0.658,0.376,0.002,1172.067,977.173,2.531,0.012,4.219e5,0,0.011,0.596,0.265,0.474,0.001,0.12,4.166,-6.27,-3.711e-4,0,0,0,0,1.978,3.165e-4,0.077,0.005,66.348,0.022,1.851,8.149,893.006,336.237,0.05,0.786
14.022,1053.996,0.49,-9.76,2.049,9.76,40.838,0.017,40.838,0.024,1.99,0.074,28.61,-80.6,9.789,58.782,2.606e-5,7.467,1.334e-4,2.207,0.658,0.376,0.002,1180.953,977.173,2.646,0.012,4.165e5,0,0.007,0.597,0.165,0.476,0.001,0.12,4.444,-7.765,4.775e-4,0,0,0,0,1.943,2.968e-4,0.077,0.005,65.971,0.022,1.895,8.149,893.002,336.237,0.05,0.788
14.072,1054.008,0.002,-9.756,1.986,9.756,40.938,0.017,40.938,0.024,1.986,0.077,28.61,-80.6,9.789,65.572,2.602e-5,7.275,3.678e-5,2.207,0.658,0.376,0.002,1191.084,977.173,2.778,0.012,4.158e5,0,0.003,0.597,0.087,0.476,0.001,0.12,4.704,-8.971,2.898e-4,0,0,0,0,1.85,2.896e-4,0.077,0.005,65.602,0.022,1.923,8.149,893.001,336.237,0.05,0.79
14.122,1053.996,-0.486,-9.753,2.04,9.753,41.037,0.017,41.037,0.024,1.982,0.081,28.61,-80.6,9.789,72.346,2.608e-5,7.053,3.068e-6,2.207,0.658,0.376,0.002,1202.691,977.173,2.929,0.012,4.178e5,0,0.001,0.597,0.036,0.475,0.001,0.12,4.926,-9.859,9.838e-5,0,0,0,0,1.722,2.957e-4,0.077,0.005,65.244,0.022,1.915,8.149,893.002,336.237,0.05,0.791
14.127,1053.993,-0.536,-9.777,3.933,9.777,41.047,0.017,41.047,0.024,1.981,0.099,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.012,4.184e5,0,0.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.957e-4,NaN,NaN,NaN,NaN,1.915,8.149,893.002,336.237,0.005,0.794
14.627,1052.504,-5.423,-9.776,6.644,9.776,42.025,0.018,42.025,0.025,1.932,0.099,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.012,7.067e5,0,0.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97e-4,NaN,NaN,NaN,NaN,1.906,8.149,893.002,336.237,0.5,0.796
15.127,1048.598,-10.2,-9.554,10.889,9.555,42.97,0.019,42.97,0.026,1.848,0.168,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.02,1.158e6,0,0.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.495e-4,NaN,NaN,NaN,NaN,1.963,8.159,893.161,336.243,0.5,0.797
15.627,1042.365,-14.732,-9.064,15.216,9.068,43.859,0.021,43.859,0.027,1.708,0.279,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.033,1.619e6,0,1.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.097,8.184,893.576,336.258,0.5,0.797
16.127,1033.957,-18.897,-8.329,19.254,8.338,44.665,0.022,44.665,0.028,1.517,0.383,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.045,2.05e6,0,3.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.175,8.225,894.239,336.283,0.5,0.798
16.627,1023.582,-22.605,-7.417,22.89,7.432,45.363,0.023,45.363,0.029,1.277,0.48,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.057,2.439e6,0,5.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.322,8.279,895.134,336.316,0.5,0.798
17.126,1011.522,-25.802,-6.415,26.024,6.438,45.932,0.024,45.932,0.029,1.006,0.544,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.068,2.775e6,0,7.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.388,8.347,896.237,336.357,0.498,0.799
17.621,998.072,-28.482,-5.41,28.642,5.438,46.362,0.024,46.362,0.03,0.73,0.557,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.077,3.057e6,0,9.746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.294,8.425,897.52,336.405,0.496,0.8
18.121,983.273,-30.714,-4.463,30.821,4.494,46.661,0.025,46.661,0.031,0.467,0.526,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.085,3.293e6,0,11.816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.105,8.513,898.961,336.457,0.5,0.8
18.621,967.466,-32.514,-3.6,32.578,3.628,46.838,0.026,46.838,0.032,0.24,0.453,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.092,3.485e6,0,13.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.8,8.609,900.615,336.516,0.5,0.801
19.121,950.854,-33.935,-2.842,34.002,2.887,46.895,0.027,46.895,0.033,0.013,0.506,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.097,3.642e6,0,15.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.146,8.711,902.381,336.578,0.5,0.801
19.621,933.609,-35.042,-2.215,35.092,2.263,46.83,0.027,46.83,0.034,0.245,0.464,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.101,3.764e6,0,16.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.112,8.819,904.237,336.643,0.5,0.802
20.121,915.876,-35.892,-1.7,35.938,1.763,46.649,0.028,46.649,0.034,0.479,0.468,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.104,3.86e6,0,17.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.292,8.932,906.163,336.711,0.5,0.803
20.621,897.768,-36.54,-1.296,36.56,1.335,46.37,0.028,46.37,0.035,0.637,0.317,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.107,3.932e6,0,18.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.839,9.047,908.144,336.781,0.5,0.803
21.121,879.376,-37.027,-0.974,37.038,1.002,46.022,0.029,46.022,0.036,0.755,0.235,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.109,3.99e6,0,19.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.629,9.165,910.168,336.853,0.5,0.804
21.621,860.772,-37.388,-0.72,37.399,0.764,45.613,0.029,45.613,0.037,0.882,0.255,28.61,-80.6,9.789,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.035e6,0,20.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.816,9.284,912.222,336.925,0.5,0.804
22.121,842.013,-37.65,-0.524,37.667,0.612,45.133,0.03,45.133,0.037,1.04,0.315,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.07e6,0,20.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.173,9.405,914.301,336.998,0.5,0.804
22.621,823.14,-37.839,-0.378,37.851,0.465,44.579,0.03,44.579,0.038,1.175,0.271,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.096e6,0,20.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.143,9.527,916.397,337.072,0.5,0.805
23.121,804.188,-37.972,-0.267,37.982,0.356,43.962,0.03,43.962,0.039,1.293,0.236,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.116e6,0,21.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.133,9.65,918.505,337.147,0.5,0.805
23.621,785.178,-38.064,-0.183,38.068,0.241,43.295,0.03,43.295,0.04,1.372,0.157,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.132e6,0,21.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.934,9.773,920.623,337.221,0.5,0.806
24.121,766.132,-38.124,-0.12,38.125,0.136,42.601,0.03,42.601,0.041,1.404,0.064,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.144e6,0,21.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.642,9.896,922.747,337.296,0.5,0.806
24.621,747.061,-38.159,-0.07,38.163,0.169,41.88,0.03,41.88,0.041,1.481,0.154,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.155e6,0,21.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.028,10.02,924.875,337.371,0.5,0.807
25.121,727.977,-38.177,-0.035,38.178,0.084,41.13,0.03,41.13,0.042,1.519,0.076,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.163e6,0,21.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.797,10.144,927.005,337.446,0.5,0.807
25.621,708.887,-38.181,-0.008,38.182,0.06,40.363,0.03,40.363,0.043,1.548,0.059,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.169e6,0,21.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.769,10.268,929.138,337.521,0.5,0.808
26.121,689.798,-38.175,0.012,38.176,0.079,39.579,0.03,39.579,0.044,1.588,0.078,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.175e6,0,21.638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.873,10.392,931.27,337.597,0.5,0.808
26.621,670.714,-38.161,0.027,38.162,0.032,38.783,0.03,38.783,0.045,1.597,0.018,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.18e6,0,21.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.677,10.516,933.403,337.672,0.5,0.808
27.121,651.638,-38.142,0.038,38.143,0.047,37.981,0.03,37.981,0.045,1.61,0.027,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.184e6,0,21.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.721,10.64,935.535,337.747,0.5,0.809
27.621,632.573,-38.119,0.046,38.12,0.064,37.171,0.03,37.171,0.046,1.632,0.044,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.188e6,0,21.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.8,10.764,937.667,337.822,0.5,0.809
28.121,613.52,-38.093,0.052,38.094,0.071,36.349,0.03,36.349,0.047,1.656,0.048,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.191e6,0,21.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.838,10.888,939.797,337.897,0.5,0.81
28.621,594.48,-38.064,0.058,38.068,0.153,35.503,0.03,35.503,0.048,1.727,0.141,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.194e6,0,21.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.223,11.012,941.925,337.972,0.5,0.81
29.121,575.456,-38.034,0.061,38.038,0.17,34.619,0.03,34.619,0.049,1.807,0.159,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.113,4.197e6,0,21.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.36,11.136,944.053,338.047,0.5,0.811
29.621,556.447,-38.003,0.062,38.003,0.062,33.715,0.03,33.715,0.05,1.812,0.01,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.2e6,0,21.747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.865,11.26,946.178,338.122,0.5,0.811
30.121,537.453,-37.971,0.063,37.971,0.063,32.809,0.029,32.809,0.051,1.812,1.067e-4,28.61,-80.6,9.79,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.202e6,0,21.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.83,11.383,948.302,338.197,0.5,0.812
30.621,518.475,-37.939,0.065,37.939,0.066,31.901,0.029,31.901,0.052,1.819,0.014,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.205e6,0,21.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.885,11.507,950.424,338.272,0.5,0.812
31.121,499.514,-37.906,0.065,37.906,0.066,30.99,0.029,30.99,0.054,1.824,0.01,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.207e6,0,21.756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.877,11.63,952.544,338.347,0.5,0.812
31.621,480.569,-37.873,0.066,37.874,0.101,30.088,0.029,30.088,0.055,1.786,0.077,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.21e6,0,21.759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.548,11.753,954.665,338.421,0.5,0.813
32.121,461.641,-37.839,0.067,37.839,0.069,29.197,0.029,29.197,0.056,1.779,0.014,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.213e6,0,21.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.75,11.876,956.887,338.496,0.5,0.813
32.621,442.73,-37.805,0.068,37.805,0.07,28.306,0.028,28.306,0.058,1.785,0.013,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.215e6,0,21.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.848,11.999,959.107,338.57,0.5,0.814
33.121,423.836,-37.771,0.069,37.771,0.075,27.41,0.028,27.41,0.059,1.799,0.028,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.218e6,0,21.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.912,12.122,961.325,338.645,0.5,0.814
33.621,404.959,-37.736,0.07,37.736,0.087,26.504,0.028,26.504,0.061,1.825,0.051,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.112,4.22e6,0,21.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.015,12.245,963.541,338.719,0.5,0.814
34.121,386.1,-37.701,0.07,37.702,0.103,25.582,0.028,25.582,0.062,1.863,0.075,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.223e6,0,21.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.131,12.368,965.755,338.794,0.5,0.815
34.621,367.258,-37.666,0.07,37.666,0.077,24.647,0.028,24.647,0.064,1.878,0.032,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.225e6,0,21.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.002,12.49,967.967,338.868,0.5,0.815
35.121,348.434,-37.631,0.07,37.632,0.09,23.701,0.027,23.701,0.066,1.907,0.057,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.228e6,0,21.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.113,12.613,970.177,338.942,0.5,0.816
35.621,329.627,-37.596,0.07,37.597,0.096,22.739,0.027,22.739,0.068,1.939,0.065,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.23e6,0,21.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.175,12.735,972.385,339.016,0.5,0.816
36.121,310.838,-37.562,0.069,37.562,0.09,21.762,0.027,21.762,0.071,1.968,0.057,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.233e6,0,21.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.174,12.857,974.59,339.09,0.5,0.817
36.621,292.065,-37.527,0.069,37.527,0.07,20.78,0.027,20.78,0.074,1.961,0.014,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.235e6,0,21.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.934,12.98,976.794,339.165,0.5,0.817
37.121,273.31,-37.493,0.069,37.493,0.07,19.801,0.026,19.801,0.077,1.956,0.01,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.238e6,0,21.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.94,13.102,978.996,339.238,0.5,0.818
37.621,254.572,-37.458,0.069,37.459,0.106,18.813,0.026,18.813,0.08,1.996,0.08,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.111,4.24e6,0,21.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.28,13.223,981.195,339.312,0.5,0.818
38.121,235.852,-37.424,0.068,37.424,0.07,17.813,0.026,17.813,0.083,2.004,0.016,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.242e6,0,21.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.075,13.345,983.393,339.386,0.5,0.819
38.621,217.148,-37.39,0.068,37.391,0.093,16.819,0.026,16.819,0.088,1.973,0.063,28.61,-80.6,9.791,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.245e6,0,21.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.785,13.467,985.589,339.46,0.5,0.819
39.121,198.462,-37.356,0.068,37.356,0.076,15.837,0.025,15.837,0.092,1.956,0.034,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.247e6,0,21.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.863,13.589,987.782,339.534,0.5,0.819
39.621,179.792,-37.322,0.068,37.323,0.098,14.868,0.025,14.868,0.097,1.92,0.071,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.25e6,0,21.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,1.705,13.71,989.974,339.607,0.5,0.82
39.625,179.639,-36.822,120.838,36.823,120.843,14.86,0.025,14.86,0.097,1.925,1.056,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.11,4.199e6,0,288.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.223,13.831,992.163,339.681,0.004,0.821
39.626,179.595,-36.682,117.362,36.684,117.367,14.857,0.025,14.857,0.097,1.926,1.037,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.108,4.183e6,0,280.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.226,13.832,992.181,339.681,0.001,0.821
39.628,179.55,-36.538,116.399,36.54,116.404,14.855,0.025,14.855,0.097,1.927,1.031,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.108,4.166e6,0,278.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.227,13.833,992.187,339.681,0.001,0.822
39.629,179.504,-36.394,115.411,36.395,115.416,14.853,0.025,14.853,0.097,1.929,1.026,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.108,4.15e6,0,276.387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.228,13.833,992.192,339.682,0.001,0.822
